strategy,id,question,expected_pages,retrieved_pages,retrieved_scores,top_score,page_hit_at_3,mrr,num_chunks,avg_chunk_tokens
sentence_8_overlap_4,A132,How common is food insecurity in Louisiana as described?,[860],"[628, 860, 628]","[0.8377467393875122, 0.8213986158370972, 0.7999049425125122]",0.8377467393875122,True,0.5,3258,171.10589318600367
sentence_8_overlap_4,A133,What education and credentialing steps are required to become a registered dietitian?,[866],"[866, 866, 866]","[0.7720426321029663, 0.7371279001235962, 0.7356865406036377]",0.7720426321029663,True,1.0,3258,171.10589318600367
sentence_8_overlap_4,A134,What is wellness?,[805],"[805, 805, 661]","[0.7564771771430969, 0.6758043766021729, 0.6629757881164551]",0.7564771771430969,True,1.0,3258,171.10589318600367
sentence_8_overlap_4,A135,Why is managing weight by only comparing calories in and calories out overly simplistic?,[815],"[815, 371, 35]","[0.7700939774513245, 0.7026301622390747, 0.6993812918663025]",0.7700939774513245,True,1.0,3258,171.10589318600367
sentence_8_overlap_4,A136,Why are chronic disease risk factors warning signs rather than guarantees?,[839],"[839, 839, 839]","[0.8442490696907043, 0.837950587272644, 0.7685208320617676]",0.8442490696907043,True,1.0,3258,171.10589318600367
sentence_8_overlap_4,A137,How do undernutrition and overnutrition differ?,[853],"[853, 853, 84]","[0.8369961977005005, 0.8056042194366455, 0.7406534552574158]",0.8369961977005005,True,1.0,3258,171.10589318600367
sentence_8_overlap_4,A138,List groups described as being at risk of hunger or malnutrition.,[861],"[861, 859, 861]","[0.8343998193740845, 0.7598607540130615, 0.7497920989990234]",0.8343998193740845,True,1.0,3258,171.10589318600367
sentence_8_overlap_4,A139,How can disease and diet create a cycle that compromises nutrition and health?,[824],"[824, 818, 839]","[0.7994016408920288, 0.7237660884857178, 0.722103476524353]",0.7994016408920288,True,1.0,3258,171.10589318600367
sentence_8_overlap_4,A140,A student wants a career providing evidence-based nutrition care. How should they distinguish registered dietitians from nutritionists?,[866],"[866, 866, 866]","[0.8112008571624756, 0.7923933863639832, 0.7509026527404785]",0.8112008571624756,True,1.0,3258,171.10589318600367
sentence_6_overlap_3,A001,Which six classes of nutrients are required for the body to function and maintain overall health?,[4],"[4, 4, 61]","[0.8537364602088928, 0.7971398234367371, 0.7921803593635559]",0.8537364602088928,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A002,What is a macronutrient?,[5],"[5, 860, 5]","[0.7912077307701111, 0.7381479740142822, 0.7326667904853821]",0.7912077307701111,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A003,What does the term Calorie on a Nutrition Facts label actually represent?,"[264, 735, 726, 5]","[5, 726, 264]","[0.7750500440597534, 0.7513631582260132, 0.7443901896476746]",0.7750500440597534,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A004,Why is water considered a required macronutrient even though it does not provide energy?,"[5, 7]","[5, 7, 5]","[0.8148658275604248, 0.8017416000366211, 0.7711066007614136]",0.8148658275604248,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A005,Why are nutrient-dense foods considered higher-quality foods?,[13],"[266, 13, 13]","[0.8694583177566528, 0.8332618474960327, 0.822059154510498]",0.8694583177566528,True,0.5,4192,137.9799021946565
sentence_6_overlap_3,A006,List the common metric prefixes and amounts used in nutrition measurement.,[16],"[16, 5, 644]","[0.805048942565918, 0.7014144659042358, 0.6945151090621948]",0.805048942565918,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A007,How do dietary habits and other lifestyle factors work together to influence health?,[19],"[19, 19, 22]","[0.8144271373748779, 0.7969976663589478, 0.7601912617683411]",0.8144271373748779,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A008,What is an epidemiological study in nutrition research?,[26],"[26, 26, 291]","[0.7974752187728882, 0.7788586616516113, 0.7322776317596436]",0.7974752187728882,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A009,How do epidemiological studies and intervention clinical trials differ in what they can show?,[26],"[26, 26, 26]","[0.7676283717155457, 0.7643428444862366, 0.7305094599723816]",0.7676283717155457,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A010,Why is one nutrition study usually not enough to make a guideline or recommendation?,[30],"[756, 30, 31]","[0.7444132566452026, 0.7349022030830383, 0.7301526665687561]",0.7444132566452026,True,0.5,4192,137.9799021946565
sentence_6_overlap_3,A011,Why should a reader trace nutrition news back to the original journal article when possible?,[32],"[32, 32, 31]","[0.7934139370918274, 0.7516767978668213, 0.7441692352294922]",0.7934139370918274,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A012,What are the ABCD methods used for nutritional assessment?,[27],"[27, 29, 29]","[0.8286886215209961, 0.7311199307441711, 0.7245882749557495]",0.8286886215209961,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A013,How does the history of iodine and goiter illustrate an evidence-based approach to nutrition?,"[39, 40, 41]","[39, 41, 41]","[0.8567718267440796, 0.8559176921844482, 0.791500449180603]",0.8567718267440796,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A014,What is digestion?,[53],"[53, 53, 53]","[0.7574853897094727, 0.7535692453384399, 0.7475166320800781]",0.7574853897094727,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A015,List the hollow tube-shaped organs that make up the digestive system.,[53],"[53, 53, 49]","[0.7692291736602783, 0.7213323712348938, 0.6997970342636108]",0.7692291736602783,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A016,What is chyme?,[57],"[57, 57, 230]","[0.7301405668258667, 0.5974889993667603, 0.577374279499054]",0.7301405668258667,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A017,How does the structure of the small intestine maximize nutrient absorption?,[58],"[58, 58, 58]","[0.8611570000648499, 0.8456404209136963, 0.8025450706481934]",0.8611570000648499,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A018,Why is the urinary system important beyond simply removing wastes?,[86],"[86, 88, 88]","[0.820962131023407, 0.7983618378639221, 0.761664628982544]",0.820962131023407,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A019,How are overweight and obesity different?,[103],"[103, 294, 294]","[0.7806557416915894, 0.7646982669830322, 0.7582502365112305]",0.7806557416915894,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A020,What components help the immune system defend the body?,[100],"[100, 100, 51]","[0.771446704864502, 0.7542286515235901, 0.7465603947639465]",0.771446704864502,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A021,How can poor nutrient intake increase infection risk through the immune system?,[100],"[100, 100, 101]","[0.8343338370323181, 0.8115960359573364, 0.7753774523735046]",0.8343338370323181,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A022,How does muscle energy storage differ from liver energy storage during activity?,[92],"[92, 137, 282]","[0.8111684322357178, 0.7906322479248047, 0.7611927390098572]",0.8111684322357178,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A023,What is the Recommended Dietary Allowance for carbohydrates for children and adults?,[149],"[149, 624, 139]","[0.8139375448226929, 0.7882028818130493, 0.750554084777832]",0.8139375448226929,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A024,How are monosaccharides and disaccharides related within simple carbohydrates?,[117],"[117, 119, 117]","[0.8199750781059265, 0.7899545431137085, 0.7898117303848267]",0.8199750781059265,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A025,Why does chemical digestion of carbohydrates stop in the stomach?,[123],"[123, 5, 126]","[0.8368405103683472, 0.7832783460617065, 0.772864580154419]",0.8368405103683472,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A026,"What is the glycemic index, and what factors can affect it?",[131],"[131, 131, 129]","[0.8580636978149414, 0.7518503069877625, 0.7491858601570129]",0.8580636978149414,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A027,How do added sugars differ from sugars naturally found in whole foods?,[141],"[141, 726, 141]","[0.8035593032836914, 0.7808274626731873, 0.775284469127655]",0.8035593032836914,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A028,"How are carbohydrate digestion, blood glucose, insulin, glucagon, and glycogen connected after a meal and between meals?","[126, 127]","[126, 235, 5]","[0.8097082376480103, 0.7734506726264954, 0.7682482600212097]",0.8097082376480103,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A029,A person wants to choose a less refined bread and reduce added sugars. What label-based strategy should they use?,[151],"[151, 151, 151]","[0.6969914436340332, 0.6958455443382263, 0.6823052167892456]",0.6969914436340332,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A030,"Using a 2,000 kilocalorie diet and the 45–65% AMDR for carbohydrates, how many grams of carbohydrate should a person consume per day?",[149],"[149, 149, 639]","[0.8767567276954651, 0.8550018072128296, 0.8144915103912354]",0.8767567276954651,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A031,How many kilocalories does one gram of fat or oil provide?,[173],"[173, 727, 264]","[0.8248426914215088, 0.7948293685913086, 0.7852806448936462]",0.8248426914215088,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A032,What percentage of total calories should fat provide for adults according to the AMDR?,"[657, 197, 643, 639]","[657, 657, 643]","[0.8569931387901306, 0.8230970501899719, 0.8221492171287537]",0.8569931387901306,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A033,What is a triglyceride?,[176],"[176, 166, 176]","[0.8054097890853882, 0.7844722270965576, 0.7688413858413696]",0.8054097890853882,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A034,How do dietary fats increase the bioavailability of certain micronutrients?,[170],"[170, 170, 463]","[0.8200340270996094, 0.8012469410896301, 0.7941495180130005]",0.8200340270996094,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A035,How do omega-6 and omega-3 fatty acids differ in their eicosanoid effects?,[182],"[182, 182, 200]","[0.8591209650039673, 0.8188667297363281, 0.8061021566390991]",0.8591209650039673,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A036,How are LDL and HDL different in relation to blood cholesterol risk?,"[193, 194]","[192, 192, 192]","[0.8085176944732666, 0.7999069094657898, 0.7888799905776978]",0.8085176944732666,False,0.0,4192,137.9799021946565
sentence_6_overlap_3,A037,List four dietary suggestions that can help improve a lipid profile.,[196],"[196, 841, 210]","[0.7808023691177368, 0.7530403137207031, 0.7470632791519165]",0.7808023691177368,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A038,How can hydrogenation of fats connect food processing to heart-health concerns?,"[202, 205]","[202, 202, 180]","[0.8237809538841248, 0.7964411377906799, 0.7767906188964844]",0.8237809538841248,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A039,"How many amino acids are essential, nonessential, and total in human protein nutrition?",[220],"[220, 221, 220]","[0.850623607635498, 0.8158383369445801, 0.8007300496101379]",0.850623607635498,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A040,What is protein?,[218],"[218, 6, 218]","[0.8621523380279541, 0.8478468656539917, 0.8446133136749268]",0.8621523380279541,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A041,How do proteins contribute to food structure and texture during cooking?,[226],"[226, 226, 227]","[0.8569887280464172, 0.7969316840171814, 0.7885098457336426]",0.8569887280464172,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A042,How do kwashiorkor and marasmus differ?,[243],"[243, 244, 242]","[0.8298745155334473, 0.7702770233154297, 0.7682167887687683]",0.8298745155334473,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A043,List several major functions of proteins in the body.,"[234, 235, 236, 237]","[233, 216, 218]","[0.8532677888870239, 0.8228929042816162, 0.8107093572616577]",0.8532677888870239,False,0.0,4192,137.9799021946565
sentence_6_overlap_3,A044,How is nitrogen balance used to determine appropriate protein intake?,[249],"[249, 249, 249]","[0.8616871237754822, 0.8510223031044006, 0.8225671052932739]",0.8616871237754822,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A045,A person wants to improve protein choices without increasing saturated fat. What options fit that goal?,"[210, 700, 207]","[700, 211, 198]","[0.7431744933128357, 0.7385774850845337, 0.7373044490814209]",0.7431744933128357,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A046,How much protein would a healthy 70 kg adult need using 0.8 g/kg body weight?,[249],"[249, 700, 249]","[0.7780582904815674, 0.7724480628967285, 0.7566343545913696]",0.7780582904815674,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A047,"On packaged foods, what do the calories listed on the Nutrition Facts panel actually represent?",[265],"[726, 727, 735]","[0.7858826518058777, 0.7804045677185059, 0.7728512287139893]",0.7858826518058777,False,0.0,4192,137.9799021946565
sentence_6_overlap_3,A048,"When is body weight maintained, lost, or gained in relation to energy balance?",[279],"[279, 279, 36]","[0.8266017436981201, 0.7618229985237122, 0.7504053711891174]",0.8266017436981201,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A049,What is the difference between potential energy and kinetic energy?,"[264, 268, 344]","[264, 264, 264]","[0.7866194248199463, 0.7817773222923279, 0.7529284954071045]",0.7866194248199463,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A050,What is an obesogenic environment?,[276],"[276, 291, 290]","[0.8226234912872314, 0.7196493744850159, 0.7060270309448242]",0.8226234912872314,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A051,How do positive and negative energy balance differ in their effects on body weight?,[279],"[278, 278, 279]","[0.7857673764228821, 0.783656120300293, 0.7803731560707092]",0.7857673764228821,True,0.3333333333333333,4192,137.9799021946565
sentence_6_overlap_3,A052,List national-level actions that can support obesity prevention or weight management.,[278],"[278, 277, 85]","[0.7487549185752869, 0.7372666597366333, 0.7268016338348389]",0.7487549185752869,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A053,"How do the hypothalamus, hunger, and satiety work together to regulate energy intake?",[285],"[285, 286, 285]","[0.833946943283081, 0.7999007105827332, 0.778781533241272]",0.833946943283081,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A054,"If breakfast includes 150 calories from yogurt, 209 calories from granola, and 100 calories from orange juice, what is the total caloric intake?",[265],"[265, 265, 748]","[0.8339658379554749, 0.7948107719421387, 0.7553477883338928]",0.8339658379554749,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A055,How is binge drinking defined for men and women?,[306],"[306, 306, 646]","[0.7973175644874573, 0.7168533205986023, 0.6858042478561401]",0.7973175644874573,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A056,Why is taking acetaminophen after drinking alcohol risky?,[312],"[312, 312, 314]","[0.7927953004837036, 0.7330004572868347, 0.71806401014328]",0.7927953004837036,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A057,"How do beer, wine, and hard liquor differ in calorie content and nutrient contribution?",[311],"[311, 314, 314]","[0.8535065650939941, 0.7939316034317017, 0.7808645963668823]",0.8535065650939941,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A058,List the three most common forms of alcoholic liver disease.,[316],"[316, 315, 315]","[0.8413259983062744, 0.8062707781791687, 0.7653541564941406]",0.8413259983062744,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A059,What adequate intake values are given for total water for adult males and females?,[337],"[337, 7, 336]","[0.8262911438941956, 0.775781512260437, 0.7580313682556152]",0.8262911438941956,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A060,What is an electrolyte?,[327],"[327, 344, 327]","[0.7903305888175964, 0.7283014059066772, 0.7269370555877686]",0.7903305888175964,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A061,Why is water considered the most critical nutrient?,[331],"[331, 7, 7]","[0.7848148345947266, 0.7480086088180542, 0.7431745529174805]",0.7848148345947266,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A062,How does dehydration affect blood volume and cells?,[365],"[365, 329, 365]","[0.8327605128288269, 0.7799196243286133, 0.7730515003204346]",0.8327605128288269,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A063,How do cations and anions differ in body fluids?,[327],"[327, 327, 328]","[0.7612884044647217, 0.7287376523017883, 0.7282737493515015]",0.7612884044647217,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A064,List examples of foods with very high water content.,[338],"[338, 767, 767]","[0.764098048210144, 0.7504729628562927, 0.7421954870223999]",0.764098048210144,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A065,"How are potassium, aldosterone, and nerve impulses connected?",[362],"[362, 362, 362]","[0.7977702617645264, 0.7483095526695251, 0.7457829713821411]",0.7977702617645264,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A066,A person wants a beverage that helps avoid weight gain. What general label-based guidance applies?,[371],"[371, 371, 373]","[0.768586277961731, 0.7322112321853638, 0.7273885607719421]",0.768586277961731,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A067,What are the adult RDA and adult UL for vitamin E?,[404],"[404, 395, 406]","[0.7513766884803772, 0.70011305809021, 0.6940474510192871]",0.7513766884803772,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A068,What vitamin D supplement dose range was linked to lower fracture incidence in a review of clinical trials?,[399],"[399, 399, 399]","[0.7976456880569458, 0.7942355275154114, 0.7823799252510071]",0.7976456880569458,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A069,What is vitamin A?,[390],"[390, 390, 390]","[0.8311827778816223, 0.8254521489143372, 0.8186066746711731]",0.8311827778816223,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A070,Why can vitamin A deficiency cause night blindness?,[391],"[391, 390, 391]","[0.8564244508743286, 0.8512958884239197, 0.8454599380493164]",0.8564244508743286,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A071,How do water-soluble vitamins support energy metabolism?,[411],"[411, 9, 443]","[0.8584399819374084, 0.8251158595085144, 0.7988189458847046]",0.8584399819374084,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A072,How do fat-soluble vitamins and water-soluble vitamins differ in the roles described?,"[390, 411]","[387, 386, 386]","[0.8468098640441895, 0.7980576753616333, 0.7941976189613342]",0.8468098640441895,False,0.0,4192,137.9799021946565
sentence_6_overlap_3,A073,List health problems associated with vitamin D deficiency in children and adults.,[398],"[398, 399, 397]","[0.8395792245864868, 0.7975451350212097, 0.7952443361282349]",0.8395792245864868,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A074,How should the relationship between micronutrient deficiency and disease be interpreted for vitamin A?,[393],"[393, 392, 393]","[0.8078147768974304, 0.7884401679039001, 0.7746704816818237]",0.8078147768974304,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A075,How does vitamin C act as an antioxidant and support body tissues?,[412],"[412, 412, 412]","[0.8586187958717346, 0.8196429014205933, 0.8053851127624512]",0.8586187958717346,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A076,A person is considering very high-dose vitamin E supplements. What caution is supported?,[404],"[404, 403, 402]","[0.7847883105278015, 0.7440488338470459, 0.7328376770019531]",0.7847883105278015,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A077,Where is most calcium stored in the human body?,[465],"[465, 474, 465]","[0.8403441309928894, 0.7515594959259033, 0.7436246871948242]",0.8403441309928894,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A078,What is phosphorus present as in the body?,[477],"[477, 477, 477]","[0.8670830130577087, 0.7673763036727905, 0.722722589969635]",0.8670830130577087,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A079,Why can low calcium intake weaken bones even when blood calcium remains controlled?,[465],"[465, 465, 465]","[0.81377774477005, 0.7911219000816345, 0.7730485796928406]",0.81377774477005,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A080,How do calcium carbonate and calcium citrate differ as supplement choices?,[470],"[470, 470, 470]","[0.800140917301178, 0.7960197925567627, 0.7232648134231567]",0.800140917301178,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A081,"How are magnesium, vitamin D activation, parathyroid hormone, and bone density connected?",[483],"[483, 483, 483]","[0.7932877540588379, 0.7840002775192261, 0.7622436285018921]",0.7932877540588379,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A082,"How does phosphorus connect cell structure, genetic material, energy production, and bones?",[477],"[477, 265, 94]","[0.7784999012947083, 0.713301420211792, 0.7029200792312622]",0.7784999012947083,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A083,What percentage reduction in cavities did water fluoridation prevent on average in children?,[527],"[527, 527, 527]","[0.8578423261642456, 0.7952286005020142, 0.7949978709220886]",0.8578423261642456,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A084,What are trace minerals?,[494],"[494, 494, 9]","[0.7940559387207031, 0.7878591418266296, 0.7569143772125244]",0.7940559387207031,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A085,How does vitamin C affect iron absorption from plant-based meals?,[498],"[498, 501, 498]","[0.8631266355514526, 0.8440762162208557, 0.8317979574203491]",0.8631266355514526,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A086,How do heme and nonheme iron differ in bioavailability and food sources?,[498],"[498, 498, 501]","[0.8330928087234497, 0.8171557188034058, 0.7831062078475952]",0.8330928087234497,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A087,List signs or consequences of severe zinc deficiency.,[507],"[507, 242, 504]","[0.7704769968986511, 0.7480652332305908, 0.7432519793510437]",0.7704769968986511,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A088,"How can iodine deficiency affect the thyroid, metabolism, growth, and brain development?",[515],"[515, 515, 556]","[0.8607026934623718, 0.8526753783226013, 0.7306172847747803]",0.8607026934623718,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A089,How does selenium work with other antioxidants and thyroid-related functions?,[510],"[510, 510, 511]","[0.8572489023208618, 0.8119350671768188, 0.7533924579620361]",0.8572489023208618,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A090,"How much folic acid should women of childbearing age get daily from fortified foods, supplements, or both?",[546],"[546, 545, 435]","[0.8676500916481018, 0.7984747290611267, 0.7945318222045898]",0.8676500916481018,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A091,What is colostrum?,[586],"[586, 586, 587]","[0.7738432884216309, 0.7463691234588623, 0.7348076105117798]",0.7738432884216309,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A092,Why is good nutrition important during pregnancy?,[544],"[544, 554, 554]","[0.8440078496932983, 0.8071708679199219, 0.7991713881492615]",0.8440078496932983,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A093,Why do choline needs increase during pregnancy and lactation?,[556],"[556, 556, 556]","[0.897130012512207, 0.7953767776489258, 0.77802574634552]",0.897130012512207,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A094,How do recommended pregnancy weight-gain ranges differ for normal-weight and obese prepregnancy BMI categories?,[547],"[547, 548, 548]","[0.8542940020561218, 0.8411179780960083, 0.8130035400390625]",0.8542940020561218,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A095,List food-handling measures that reduce contamination risk during pregnancy or breastfeeding.,[560],"[560, 560, 560]","[0.794859766960144, 0.7738059759140015, 0.7411844730377197]",0.794859766960144,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A096,A pregnant person wants seafood but is concerned about methylmercury. What choices and limits are supported?,[561],"[561, 561, 561]","[0.8594067096710205, 0.8574700355529785, 0.7669437527656555]",0.8594067096710205,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A097,"Using the estimate of 40 calories per inch of height, how many calories would a 32-inch toddler need per day?",[607],"[607, 608, 608]","[0.8366547226905823, 0.763826847076416, 0.7626045346260071]",0.8366547226905823,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A098,"What ages define early, middle, and late childhood?",[622],"[622, 622, 622]","[0.8299616575241089, 0.8109052181243896, 0.7871071696281433]",0.8299616575241089,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A099,Why is a healthy diet important for school-aged children?,[623],"[627, 630, 623]","[0.7671563625335693, 0.7539881467819214, 0.7380163669586182]",0.7671563625335693,True,0.3333333333333333,4192,137.9799021946565
sentence_6_overlap_3,A100,How do early adolescence and late adolescence differ in growth and independence?,"[638, 642, 620]","[642, 643, 638]","[0.8276650905609131, 0.7269210815429688, 0.7210724949836731]",0.8276650905609131,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A101,List important micronutrients for children and adolescents and why they matter.,"[625, 639]","[644, 639, 639]","[0.841905951499939, 0.8318418860435486, 0.8202484250068665]",0.841905951499939,True,0.5,4192,137.9799021946565
sentence_6_overlap_3,A102,"How can food insecurity in childhood affect growth and development, and what programs address it?",[628],"[628, 861, 628]","[0.8042803406715393, 0.7610127925872803, 0.756274938583374]",0.8042803406715393,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A103,A teenager often skips meals and buys convenience-store snacks. What nutrition guidance fits this life stage?,"[642, 643]","[642, 643, 642]","[0.7708685994148254, 0.7512301206588745, 0.7343325614929199]",0.7708685994148254,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A104,What daily energy ranges are given for women and men ages nineteen to thirty?,[657],"[657, 657, 281]","[0.7680025100708008, 0.7298784255981445, 0.7172060012817383]",0.7680025100708008,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A105,What is middle age?,[660],"[660, 539, 622]","[0.8388896584510803, 0.7480018138885498, 0.7410151958465576]",0.8388896584510803,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A106,Why do older adults face special nutrition concerns?,[666],"[668, 667, 669]","[0.8331835269927979, 0.7954185605049133, 0.7779021263122559]",0.8331835269927979,False,0.0,4192,137.9799021946565
sentence_6_overlap_3,A107,How do macronutrient recommendations in middle age compare with young adulthood?,[661],"[661, 644, 661]","[0.7876231074333191, 0.7738437056541443, 0.7738202214241028]",0.7876231074333191,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A108,How can aging-related stomach acid changes affect vitamin B12 status and brain health?,[668],"[668, 438, 438]","[0.7976385951042175, 0.7910374402999878, 0.7644616365432739]",0.7976385951042175,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A109,An older adult has difficulty swallowing after neurological problems. What food-texture strategy is supported?,[669],"[669, 669, 667]","[0.7526882886886597, 0.7475107908248901, 0.7147891521453857]",0.7526882886886597,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A110,What protein intake range is recommended for athletes?,[700],"[700, 256, 256]","[0.8797614574432373, 0.8530641794204712, 0.845205545425415]",0.8797614574432373,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A111,Why does aerobic training improve cardiorespiratory endurance?,[680],"[680, 680, 680]","[0.8561701774597168, 0.7864465117454529, 0.783532977104187]",0.8561701774597168,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A112,How do anaerobic and aerobic metabolism differ during physical activity?,[691],"[694, 692, 691]","[0.8813494443893433, 0.8278704881668091, 0.8086743950843811]",0.8813494443893433,True,0.3333333333333333,4192,137.9799021946565
sentence_6_overlap_3,A113,List physical and mental benefits of regular physical activity.,[687],"[687, 688, 688]","[0.8710956573486328, 0.8388100862503052, 0.8261264562606812]",0.8710956573486328,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A114,How can dehydration reduce exercise performance and raise heat-illness risk?,"[706, 707]","[706, 707, 706]","[0.8507329821586609, 0.8465449213981628, 0.8340212106704712]",0.8507329821586609,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A115,An endurance athlete trains one to three hours per day at moderate to high intensity. What carbohydrate intake range is appropriate?,[699],"[699, 697, 699]","[0.8197325468063354, 0.7958005666732788, 0.7675665616989136]",0.8197325468063354,True,1.0,4192,137.9799021946565
sentence_6_overlap_3,A116,"What are the AMDR ranges for adults for protein, carbohydrates, and fat?",[724],"[657, 639, 643]","[0.8520578145980835, 0.8184560537338257, 0.8164332509040833]",0.8520578145980835,False,0.0,4192,137.9799021946565
sentence_6_overlap_3,A117,"What is the updated Daily Value for sodium on a 2,000-calorie diet?",[728],"[349, 349, 348]","[0.7706656455993652, 0.7679041028022766, 0.7641093134880066]",0.7706656455993652,False,0.0,4192,137.9799021946565
